,label,tweet_cleaned,tweet_text
1888,NO,if $ ym <allcaps> _ f can hold this <number> ts <allcaps> # there is potential for <number> more ticks of upside into <number> ts <allcaps> # $ dia <allcaps> $ indu <allcaps>,If $YM_F can hold this 12760 TS # there is potential for 200 more ticks of upside into 13038 TS # $DIA $INDU
1889,NO,we are getting our first look at the apt where the fire started . mgr tells me all units have smoke detectors <url>,We are getting our first look at the apt where the fire started. Mgr tells me all units have smoke detectors http://t.co/sChgwW8Y
1890,NO,"the bryant fire department responded to a structure fire , tuesday afternoon , no word on the cause of the fire at . <repeat> <url>","The Bryant Fire Department responded to a structure fire, Tuesday afternoon, no word on the cause of the fire at... http://t.co/pSnPvZL9"
1891,NO,"dear mr car repair man , please hurry the fuck up , i am tired of sitting in the car and i would really love to go home .","Dear Mr Car Repair Man, please hurry the fuck up, I am tired of sitting in the car and I would really love to go home."
1892,YES,fhp <allcaps> probes fatal crash in east orange county : at least one person was killed in a crash on wewahootee road.at le . <repeat> <url>,FHP probes fatal crash in east Orange County: At least one person was killed in a crash on Wewahootee Road.At le... http://t.co/ZBP5wftE
1893,YES,<number> vehicles crash on b.c. 's snowy coquihalla highway : a multi-vehicle collision during snowstorm on b.c. 's coquih . <repeat> <url>,6 vehicles crash on B.C.'s snowy Coquihalla Highway: A multi-vehicle collision during snowstorm on B.C.'s Coquih... http://t.co/qn1ramu2
1894,YES,<number> vehicles crash on b.c. 's snowy coquihalla highway : a multi-vehicle collision during snowstorm on b.c. 's coquih . <repeat> <url>,6 vehicles crash on B.C.'s snowy Coquihalla Highway: A multi-vehicle collision during snowstorm on B.C.'s Coquih... http://t.co/kIF19tNP
1895,YES,up to <number> sent to hospital after multi-vehicle collision on coquihalla highway . <repeat> - vancouver sun : ctv <allcaps> newsup to . <repeat> <url>,Up to 27 sent to hospital after multi-vehicle collision on Coquihalla Highway ... - Vancouver Sun: CTV NewsUp to... http://t.co/1n7zLSZ9
1896,NO,it 's one of the few times that there are no cars on the road . freaky .,It's one of the few times that there are no cars on the road. Freaky.
1897,YES,fire breaks out on jetblue flight in baltimore | travel | the seattle times <url>,Fire breaks out on JetBlue flight in Baltimore | Travel | The Seattle Times http://t.co/zytLOxwN
1898,NO,edm / king - <number> minute wait for vehicles in edmonds due to heavy traffic . <url>,Edm/King - 90 minute wait for vehicles in Edmonds due to heavy traffic. http://t.co/OdQaJnt2
1899,NO,<hashtag> ia <allcaps> mthankfulfor god sparing my life in the car accident,#IAmThankfulFor God sparing my life in the car accident
1900,NO,i 'd rather buy a car from a dealer that does n't have bait and switch ads in the paper . <number> at $ <number> then at the lot $ <number> for the same car,"I'd rather buy a car from a dealer that doesn't have bait and switch ads in the paper. 1 at $9,999 then at the lot $26,000 for the same car"
1901,NO,kingston terminal - <number> minute wait for vehicles in kingston due to heavy traffic . <url>,Kingston Terminal- 90 minute wait for vehicles in Kingston due to heavy traffic. http://t.co/OdQaJnt2
1902,NO,swiss to vote on banning expat tax breaks : switzerland <allcaps> is to hold a referendum on abolishing special tax breaks . <repeat> <url>,Swiss to vote on banning expat tax breaks: SWITZERLAND is to hold a referendum on abolishing special tax breaks ... http://t.co/y4Jg0579
1903,NO,swiss to vote on banning expat tax breaks : switzerland <allcaps> is to hold a referendum on abolishing special tax breaks . <repeat> <url>,Swiss to vote on banning expat tax breaks: SWITZERLAND is to hold a referendum on abolishing special tax breaks ... http://t.co/PavAx5I3
1904,NO,toronto police to announce new charges in danzig shooting : toronto police will update the public thursday on the . <repeat> <url>,Toronto police to announce new charges in Danzig shooting: Toronto police will update the public Thursday on the... http://t.co/oEtIZrCZ
1905,YES,auto fire alarm | <number> university st | units : e <number> l <number>,Auto Fire Alarm | 1100 University St | Units: E25 L10
1906,NO,a special halftime performance from kid rock ? time to walk around the block and burn this doober my buddy gave me .,A special halftime performance from Kid Rock? Time to walk around the block and burn this doober my buddy gave me.
1907,NO,<hashtag> mukilteoferry drivers will encounter an estimated <number> hr wait departing the mukilteo terminal due to hvy vehicle traffic boarding the vessel .,#MukilteoFerry Drivers will encounter an estimated 2 hr wait departing the Mukilteo terminal due to hvy vehicle traffic boarding the vessel.
1908,NO,eat a drumstick or something . have a whiskey and do n't drive your car . do n't let your drunk uncle drive your car . <repeat> <url>,Eat a drumstick or something. Have a whiskey and don't drive your car. Don't let your drunk Uncle drive your car... http://t.co/xkzTXifN
1909,NO,hitting slow traffic south of olympia . <repeat> what 's going on ? <hashtag> traffic <hashtag> wsdot,Hitting slow traffic south of Olympia... What's going on? #traffic #wsdot
1910,YES,brush fire prompts closure of part of s.r. . <number> orange county firefighters are battling a brush fire near the hu . <repeat> <url>,Brush fire prompts closure of part of S.R. 417: Orange County firefighters are battling a brush fire near the Hu... http://t.co/es4bEnH3
1911,NO,"thankful to have the whole family in one car , running late , in traffic . <hashtag> typical <hashtag> familytime","Thankful to have the whole family in one car, running late, in traffic. #typical #familytime"
1912,NO,"? <repeat> where there 's smoke , there 's fire . kindle <allcaps> fire <allcaps> . free <allcaps> ! <url> <hashtag> srhohoho <allcaps> <allcaps> <hashtag> kindlefire <allcaps> <allcaps> please rt <allcaps>","????? Where there's smoke, there's fire. KINDLE FIRE. FREE! http://t.co/TpAns0KO #SRHOHOHO #KINDLEFIRE Please RT"
1913,NO,dad buys a new car . hides it in the garage . expects everyone else to move their car every time he wants out . <hashtag> id <allcaps> ontgetit,Dad buys a new car. Hides it in the garage. Expects everyone else to move their car every time he wants out. #IDontGetIt
1914,YES,car crash on foggy texas interstate injures more than <number> people : a pile-up of <number> to <number> vehicles on a foggy tex . <repeat> <url>,Car crash on foggy Texas interstate injures more than 100 people: A pile-up of 80 to 100 vehicles on a foggy Tex... http://t.co/T6iAXT49
1915,NO,missing women inquiry report handed to bc <allcaps> government - vancouver sun : straight.commissing women inquiry report h . <repeat> <url>,Missing Women Inquiry report handed to BC government - Vancouver Sun: Straight.comMissing Women Inquiry report h... http://t.co/SVyqGpG1
1916,YES,thanksgiving and just got a call that my dad got in a car accident .,Thanksgiving and just got a call that my dad got in a car accident.
1917,YES,<number> vehicles wreck on foggy highway : at least one person was killed and an undetermined number injured in thanks . <repeat> <url>,100 vehicles wreck on foggy highway: At least one person was killed and an undetermined number injured in Thanks... http://t.co/xIvOsu2N
1918,NO,edm / king - <number> hour wait for vehicles in edmonds due to heavy traffic . <url>,Edm/King - 1 hour wait for vehicles in Edmonds due to heavy traffic. http://t.co/OdQaJnt2
1919,NO,"i am thankful for the ems , fire , and police personal who are not able to share this holiday with their family because their working .","I am thankful for the ems, fire, and police personal who are not able to share this holiday with their family because their working."
1920,NO,"smoke , eat , nap , smoke , eat , sleep . my plans for today lol","Smoke, eat, nap, smoke, eat, sleep. My plans for today lol"
1921,YES,dumb shit fuel truck was blocking an incoming aircraft . need to pay attention dude . this is kinda a big deal <hashtag> dumbshitfuelers,Dumb shit fuel truck was blocking an incoming aircraft. Need to pay attention dude. This is kinda a big deal #dumbshitfuelers
1922,YES,<number> die in calcasieu parish crash : an early morning crash in calcasieu parish has left two men dead and critically . <repeat> <url>,2 die in Calcasieu Parish crash: An early morning crash in Calcasieu Parish has left two men dead and critically... http://t.co/u9Moct9l
1923,NO,"police storm bank , arrest hostage-taker : japanese <allcaps> police have stormed a japanese bank to free five people held h . <repeat> <url>","Police storm bank, arrest hostage-taker: JAPANESE police have stormed a Japanese bank to free five people held h... http://t.co/ZaKfb6Jw"
1924,NO,"police storm bank , arrest hostage-taker : japanese <allcaps> police have stormed a japanese bank to free five people held h . <repeat> <url>","Police storm bank, arrest hostage-taker: JAPANESE police have stormed a Japanese bank to free five people held h... http://t.co/pHu0KUh0"
1925,NO,when someone complains about their car at this age . atleast you have a car . <repeat>,When someone complains about their car at this age. Atleast you have a car..
1926,NO,free research report on the state of <hashtag> patientexperience in us <allcaps> hospitals <url> <hashtag> px <hashtag> cem <hashtag> cxo #,Free Research Report on the State of #PatientExperience in US Hospitals http://t.co/0IPNJ8iY #px #cem #cxo #
1927,YES,few dozen displaced after skyway apartment fire : more than <number> people have been displaced after a blaze burned . <repeat> <url>,Few dozen displaced after Skyway apartment fire: More than 30 people have been displaced after a blaze burned... http://t.co/BxKjoNlh
1928,NO,my great aunt telling my grandma just smoke a joint ! after the <number> th you 'll be able to smoke all your pain away and be giggly ? <repeat>,My great aunt telling my grandma Just smoke a joint! After the 6th you'll be able to smoke all your pain away and be giggly ??
1929,YES,auto fire alarm | <number> melrose av | units : e <number> l <number>,Auto Fire Alarm | 1708 Melrose Av | Units: E25 L10
1930,NO,i 've got cars on top of cars ' : two dead in huge pile-up : a pile-up of <number> to <number> vehicles on a foggy texas inter . <repeat> <url>,I've got cars on top of cars': two dead in huge pile-up: A pile-up of 80 to 100 vehicles on a foggy Texas inter... http://t.co/sIAzFrI6
1931,NO,"thursday injury report : dnp <allcaps> - bryant -LRB- foot -RRB- . fp <allcaps> - carpenter , lynch , scruggs , maxwell , mcdonald , wright <url>","Thursday Injury Report: DNP - Bryant (foot). FP - Carpenter, Lynch, Scruggs, Maxwell, McDonald, Wright http://t.co/ALJ41LFc"
1932,NO,original sears craftsman husqvarna part # <number> part number change order # <number> original sears craftsman hus . <repeat> <url>,Original Sears Craftsman Husqvarna Part # 154864 Part Number Change Order # 167715: Original Sears Craftsman Hus... http://t.co/512SRelQ
