,label,tweet_cleaned,tweet_text
992,NO,hit & run with car & a buggy . <repeat> so what 's the <hashtag> amishmafia do ? confronts car owner & shoots up his car . <repeat> yep . <repeat>,Hit & run with car & a buggy... so what's the #amishmafia do? Confronts car owner & shoots up his car..... yep...
993,NO,i wo n't be surprised if my car break down .,I won't be surprised if my car break down.
994,NO,drinking that dark whiskey studying for anthro and jamming to god smack . # life is great,Drinking that dark whiskey studying for anthro and jamming to god smack. # life is great
995,NO,i need and want to smoke more but those people are over there like wtf are they doing is it safe for me to smoke i do n't know omg,i need and want to smoke more but those people are over there like wtf are they doing is it safe for me to smoke i don't know omg
996,NO,someone should steal a krispy kreme truck and going on a high speed pursuit . the idea of cops chasing a doughnut truck would be mad funny .,Someone should steal a Krispy kreme truck and going on a high speed pursuit. The idea of cops chasing a doughnut truck would be mad funny.
997,NO,where there is a flame someone 's bound to get burned . but just because we burn does n't mean we 're gon na die . you got ta get up and <hashtag> trytrytry,Where there is a flame someone's bound to get burned. But just because we burn doesn't mean we're gonna die. You gotta get up and #trytrytry
998,NO,no wounder its uh fuckinq car accident,No Wounder Its Uh Fuckinq Car Accident
999,NO,i hope your car gets fire bombed for this <url>,I hope your car gets fire bombed for this http://t.co/YDrBK2ez
1000,NO,everyday a argument we argue just to break up and then wen we break up some how we seem to make up ? <repeat>,Everyday a argument we argue just to break up and then wen we break up some how we seem to make up??
1001,NO,<number> mitsubishi <allcaps> eclipse <allcaps> $ <number> this <allcaps> car <allcaps> is <allcaps> being <allcaps> sold <allcaps> by <allcaps> a title <allcaps> loan <allcaps> company <allcaps> . the <allcaps> car <allcaps> is <allcaps> not <allcaps> at <allcaps> our <allcaps> place <allcaps> of <allcaps> b . <repeat> <url>,2001 MITSUBISHI ECLIPSE  $1637: THIS CAR IS BEING SOLD BY A TITLE LOAN COMPANY. THE CAR IS NOT AT OUR PLACE OF B... http://t.co/KlmFuHqQ
1002,NO,local <allcaps> : retired memphis fire department battalion chief david franks named arlington fire chief <url>,LOCAL: Retired Memphis Fire Department battalion chief David Franks named Arlington fire chief http://t.co/gTBoYRgU
1003,NO,mom drove me to work since my car would n't start . came home to find she 'd given my car a jump and filled my gas tank . real love exists .,Mom drove me to work since my car wouldn't start. Came home to find she'd given my car a jump and filled my gas tank. Real love exists.
1004,NO,there is a parade <allcaps> on cleveland so the police have just stopped <allcaps> traffic <allcaps> on <allcaps> union <allcaps> . seriously ? why ! <repeat> who approved this crap ! <repeat>,There is a PARADE on Cleveland so the police have just STOPPED TRAFFIC ON UNION. Seriously? Why!?! Who approved this crap?!
1005,NO,lunch break = smoke break,Lunch Break = Smoke Break
1006,NO,"<number> nissan truck -LRB- dyersburg , tn <allcaps> -RRB- $ <number> ==== selling <allcaps> this <allcaps> truck <allcaps> as <allcaps> a parts <allcaps> truck <allcaps> == i do not have a title for this t . <repeat> <url>","1990 Nissan Truck (Dyersburg,TN) $700: ====SELLING THIS TRUCK AS A PARTS TRUCK==I do not have a Title for this t... http://t.co/USqV921F"
1007,NO,i buy <allcaps> vehicles <allcaps> / all <allcaps> kinds <allcaps> -LRB- memphis <allcaps> area <allcaps> -RRB- $ <number> i buy <allcaps> all <allcaps> vehicles <allcaps> of <allcaps> kinds <allcaps> . running <allcaps> and <allcaps> non <allcaps> running <allcaps> . title <allcaps> o . <repeat> <url>,I BUY VEHICLES / ALL KINDS (MEMPHIS AREA) $2500: I BUY ALL VEHICLES OF KINDS. RUNNING AND NON RUNNING. TITLE O... http://t.co/vUEjLRxR
1008,NO,hola ! cmo ests?rally / march / possible protest making its way down peabody street -LRB- language barrier -RRB- blocking traffic . <hashtag> memphis,Hola! Cmo ests?Rally/March/Possible protest making its way down Peabody Street (language barrier) blocking traffic.#Memphis
1009,NO,we smoke kush <allcaps> bitch nd we smoke by the pound,We smoke KUSH bitch Nd we smoke by the pound
1010,NO,"-LRB- marvalbertvoice -RRB- smith , smith , smith , smith , blocked again by pippen oh what a block by pippen ! thats it the bulls have defeated the knicks !","(MarvAlbertvoice)Smith,smith,smith,smith, Blocked again by Pippen Oh what a block by Pippen! Thats it the bulls have defeated the Knicks!"
1011,NO,"accel is having a car wash today at <number> marshall road , upper darby . stop by to day and support our kids . $ <number> per car . thank !","Accel is having a car wash today at 7400 Marshall Road, Upper Darby.  Stop by to day and support our kids.  $5 per car.  Thank!"
1013,NO,at work bumping this new young jeezy it 's tha world mixtape . <repeat> straight bumping,At work bumping this new Young Jeezy It's Tha World mixtape..straight bumping
1014,NO,"<number> with the <number> ' z we 'll clear your whole block out , block boyz we on top now","40 with the 30'z we'll clear your whole block out,  Block Boyz we on top now"
1015,NO,"rivers and roads , rivers and roads","rivers and roads, rivers and roads"
1016,NO,another share the road license plate on the road . share yours when you get it . <url>,Another Share the Road License Plate on the road.  Share yours when you get it. http://t.co/EDUebIcs
1017,NO,just killed a bowl of <number> bean soup . commencing re-enactment of the camp fire scene from blazing saddles,Just killed a bowl of 15 bean soup. Commencing re-enactment of the camp fire scene from blazing saddles
1018,NO,rite na ill smoke <number> kush blunts tu da face & ion even smoke or know how,Rite Na Ill Smoke 5 Kush Blunts Tu Da Face & Ion Even Smoke Or Know How
1019,NO,"the car i want on top , my car is on the bottom . why ca n't i get an eclipse ? ? <repeat> <url>","The car I want on top, my car is on the bottom.  Why can't I get an eclipse? ?? http://t.co/F3cQS6FA"
1020,YES,"crime <allcaps> : after fatal house fire , police looking for memphis mom who left sons home alone <url>","CRIME: After fatal house fire, police looking for Memphis mom who left sons home alone http://t.co/iG4PriRr"
1021,YES,police looking for memphis mom who left sons home alone : the mother of two sons who died in a house fire while she . <repeat> <url>,Police looking for Memphis mom who left sons home alone: The mother of two sons who died in a house fire while she... http://t.co/URauCCSM
1022,YES,"anyone heard about the first multimillion car crash in japan , lol this is fun . <number> ferraries , <number> lambourgini and so on . <repeat> heh .","Anyone heard about the first multimillion car crash in Japan, lol this is fun. 8 Ferraries, 1 Lambourgini and so on... heh."
1023,YES,<url> large truck crash pictures <url> yes it can happen to anyone of us .,http://t.co/xaE6bur6 Large Truck Crash Pictures http://t.co/NAp6OFM0 Yes it can happen to anyone of us.
1024,NO,a bump in the mornin ` a bump in the evenin ',A bump in the mornin'A bump in the evenin'
1025,NO,"seriously . fire is one of my biggest fears . like , burning to death or having my house catch on fire and burn down .","Seriously. Fire is one of my biggest fears. Like, burning to death or having my house catch on fire and burn down."
1026,NO,"franks named arlington fire chief : david franks , a retired memphis fire department battalion chief , was selected . <repeat> <url>","Franks named Arlington fire chief: David Franks, a retired Memphis Fire Department battalion chief, was selected... http://t.co/kaaxLkfV"
1027,NO,bumping wale the break up song,Bumping Wale The Break Up Song
1028,NO,"<number> ford f <number> <number> x <number> off road -LRB- no <allcaps> title <allcaps> -RRB- -LRB- olive branch , ms <allcaps> <smile> first off let me start by saying this truck has no <allcaps> titl <allcaps> . <repeat> <url>","97 Ford F150 4x4 Off Road (NO TITLE) (Olive Branch, MS): First off let me start by saying this truck has NO TITL... http://t.co/OxwO1bxH"
1029,NO,report : $ <number> million bay bridge deal included book : a newspaper is reporting that state officials oversee . <repeat> <url> <hashtag> sports,Report: $10 million Bay Bridge deal included book: A newspaper is reporting that state officials oversee... http://t.co/i56yMTc0 #Sports
1030,NO,"i 'm on the road to success . get out my lane , i got road rage .","I'm on the Road to success. Get out my lane, I got road rage."
1031,NO,"put up to the scene but my roof gone , when i leave the scene bet ya boo gone .","Put up to the scene but my roof gone, when i leave the scene bet ya boo gone."
1032,NO,if you on the path to greatness speed up never let a road block stop u,If you on the path to greatness speed up never let a road block stop u
1033,NO,syria 's assad fires missiles at rebels : washington <allcaps> president bashar assad 's forces have resorted to firing . <repeat> <url>,Syria's Assad fires missiles at rebels: WASHINGTON  President Bashar Assad's forces have resorted to firing... http://t.co/xx0k8i2L
1034,NO,renting <allcaps> cars <allcaps> every <allcaps> wk <allcaps> like <allcaps> he <allcaps> fina <allcaps> go <allcaps> out <allcaps> of <allcaps> town <allcaps> . nigha <allcaps> coulda <allcaps> had <allcaps> a car <allcaps> n sum <allcaps> mo <allcaps> shit <allcaps> . juz <allcaps> fuckin <allcaps> money <allcaps> off <allcaps>,RENTING CARS EVERY WK LIKE HE FINA GO OUT OF TOWN. NIGHA COULDA HAD A CAR N SUM MO SHIT. JUZ FUCKIN MONEY OFF
1035,NO,"<number> chevy <allcaps> show <allcaps> , street <allcaps> , or <allcaps> strip <allcaps> -LRB- cordova -RRB- $ <number> <number> chevrolet c <number> hotrod . <number> l <number> ho <allcaps> big block . th <allcaps> <number> auto . <repeat> <url>","1972 CHEVY SHOW, STREET, OR STRIP (Cordova) $26000: 1972 Chevrolet C10 HotRod. 7.4L 454HO Big Block. TH400 Auto ... http://t.co/Iy7XFyOf"
1036,NO,"love is like fire . it can warm your heart , but it can also burn your house stale .","Love is like fire. It can warm your heart, but it can also burn your house stale."
1037,NO,good morning ! i 'll have your time saver traffic in about <number> mins ! no crashes or delays at this time . stay safe ! <hashtag> wreg <allcaps> <allcaps> <hashtag> mem <allcaps> traffic / mh <allcaps> on <number>,Good morning! I'll have your Time Saver Traffic in about 10 mins! No crashes or delays at this time. Stay safe! #WREG #MEMtraffic /MHon3
1038,NO,<number> lincoln town car -LRB- memphis -RRB- $ <number> blue car runs good with <number> k. call charles for pic -LRB- <number> -RRB- <number> <number> <url>,1994 Lincoln Town Car (memphis) $1000: Blue car runs good with 208k. Call Charles for pic (901) 949-0103. http://t.co/9ZfvyuUT
1039,NO,report : zimmerman police reports under fire <url>,Report: Zimmerman police reports under fire http://t.co/4QlvJ5e8
1040,YES,slow traffic on <number> wb <allcaps> from <number> to <number> wb <allcaps> . <hashtag> traffic,Slow traffic on 240 WB from 40 to 55WB. #traffic
1041,YES,injury crash in midtown on mclean south of central . <hashtag> memtraffic,Injury crash in Midtown on McLean south of Central.  #memtraffic
1042,YES,traffic : injury crash on mclean s / o central -LRB- midtown -RRB- <hashtag> wreg <allcaps> <allcaps> <hashtag> mem <allcaps> traffic / mh <allcaps> on <number>,Traffic: Injury crash on McLean s/o Central (Midtown) #WREG #MEMtraffic /MHon3
1043,NO,reports that the traffic signals are not working on summer between national and highland . <hashtag> memtraffic,Reports that the traffic signals are not working on Summer between National and Highland.  #memtraffic
1044,NO,"<number> nissan <number> zx -LRB- southaven , ms -RRB- $ <number> its a <number> car run good has t-tops new rims and tires sound hids car is lo . <repeat> <url>","1992 Nissan 300zx (Southaven,ms) $5000: Its a 92 car run good has t-tops new rims and tires sound hids car is lo... http://t.co/XuXX8YhH"
