,tweet id, tweet, label,tweet_cleaned
8577,'326861573861806080',Owner of Texas fertiliser plant sued over deadly explosion: The owner of a fertiliser plant that exploded last... http://t.co/RwHXH61x2A,on-topic,owner of texas fertiliser plant sued over deadly explosion : the owner of a fertiliser plant that exploded last . <repeat> <url>
8578,'324775198857502721',#SDSUlovesWest RT @titanshomer NEW PHOTO: Another angle of the West TX apartment complex decimated by the explosion  http://t.co/PXCkxUPOG3,on-topic,<hashtag> sdsu <allcaps> loveswest rt <allcaps> <user> new <allcaps> photo <allcaps> : another angle of the west tx <allcaps> apartment complex decimated by the explosion <url>
8580,'324738849014157312',RT @ScochiTheLegend: Texas Plant Explosion caught on tape.  http://t.co/wuMsAlWFPY,on-topic,rt <allcaps> <user> : texas plant explosion caught on tape . <url>
8581,'324886302292066304',RT @centraltxblood:We are needing #OPositive &amp; #ONegative #Blood to help the people of #WestTX Also we have a great need for #PlateletDonors,on-topic,rt <allcaps> <user> : we are needing <hashtag> op <allcaps> ositive & <hashtag> on <allcaps> egative <hashtag> blood to help the people of <hashtag> westtx <allcaps> also we have a great need for <hashtag> plateletdonors
8582,'327999337202323456',"@sacbee_news  Truly disgusted at the cartoon - the explosion in West, Texas is not anything to joke about. Not funny at all.",on-topic,"<user> truly disgusted at the cartoon - the explosion in west , texas is not anything to joke about . not funny at all ."
8583,'324736746229211136',RT @NBCDFW: There were 133 patients in nursing home who had to be evacuated #westexplosion http://t.co/8n2NcNkdVI,on-topic,rt <allcaps> <user> : there were <number> patients in nursing home who had to be evacuated <hashtag> westexplosion <url>
8584,'325268267943997443',RT @stevenfoley: Texas Explosion Highlights Dangers of Anhydrous Ammonia: Nat Geo  A fertilizer plant in the communit... http://t.co ...,on-topic,rt <allcaps> <user> : texas explosion highlights dangers of anhydrous ammonia : nat geo a fertilizer plant in the communit . <repeat> <url> . <repeat>
8585,'325813849511038978',"RT @smervosh: .@dallasnews reporters holed up in a local sausage joint in #WestTX, still working hard after a 12+ hour day. http://t.co/r7C",on-topic,"rt <allcaps> <user> : . <user> reporters holed up in a local sausage joint in <hashtag> westtx <allcaps> , still working hard after a <number> + hour day . <url>"
8586,'324746137594646528',Another explosion in Texas?? Wow... This world.,on-topic,another explosion in texas ? <repeat> wow . <repeat> this world .
8587,'324881354716246016',"RT @SenJohnThune: My thoughts &amp; prayers go out to the victims &amp; first responders to the plant explosion in West, TX. #PrayforWest",on-topic,"rt <allcaps> <user> : my thoughts & prayers go out to the victims & first responders to the plant explosion in west , tx <allcaps> . <hashtag> prayforwest"
8588,'324765227566657536',RT @PaulLewis: Terrifying video of the Texas fertilizer plant explosion. Explosion 30 seconds in &gt; http://t.co/uwcP1gufq1 (v @DKThomp),on-topic,rt <allcaps> <user> : terrifying video of the texas fertilizer plant explosion . explosion <number> seconds in > <url> -LRB- v <user> -RRB-
8590,'327068044843159553',"2011: 4,609 Americans were killed in workplace accidents while 17 died at the hands of terrorists http://t.co/H8TKQ7ifB7",off-topic,<number> <number> americans were killed in workplace accidents while <number> died at the hands of terrorists <url>
8592,'324968756310863872',I said there would be an explosion in texas. And there was danger near the. Crawford ranch which is near waco @DBlundellShow,on-topic,i said there would be an explosion in texas . and there was danger near the . crawford ranch which is near waco <user>
8593,'324820911792455681',"RT @YourAnonNews: Once rescue operation is terminated, plant will be considered a crime scene. #West #WestExplosion",on-topic,"rt <allcaps> <user> : once rescue operation is terminated , plant will be considered a crime scene . <hashtag> west <hashtag> westexplosion"
8594,'324877688777080832',"RT @FOX4: PLEASE RT - HOW TO HELP plant explosion victims in West, TX --&gt; @CarterBloodCare blood drive now at Dallas Medical City",on-topic,"rt <allcaps> <user> : please <allcaps> rt <allcaps> - how <allcaps> to <allcaps> help <allcaps> plant explosion victims in west , tx <allcaps> -- > <user> blood drive now at dallas medical city"
8596,'324734588607946753',"I liked a @YouTube video http://t.co/WsabzZYW2y CAUGHT ON CAMERA: Fertilizer Plant Explosion Near Waco, Texas",on-topic,"i liked a <user> video <url> caught <allcaps> on <allcaps> camera <allcaps> : fertilizer plant explosion near waco , texas"
8597,'324997913942040576',"#TEAMFOLLOWBACK #JFB Texas official: We can confirm fatalities in West explosion, but we do not... http://t.co/ZGmeXpSrZJ #FOLLOWBACK #TFB",on-topic,"<hashtag> teamfollowback <allcaps> <allcaps> <hashtag> jfb <allcaps> <allcaps> texas official : we can confirm fatalities in west explosion , but we do not . <repeat> <url> <hashtag> followback <allcaps> <allcaps> <hashtag> tfb <allcaps> <allcaps>"
8598,'326094377934000128',RT @OmarVillafranca: Pic of nursing home near #WestExplosion (via pool) http://t.co/9kE7w7uedr,on-topic,rt <allcaps> <user> : pic of nursing home near <hashtag> westexplosion -LRB- via pool -RRB- <url>
8599,'327455960627036161',"RT @HeathNielsen: Glad Obama comes to Baylor today, but this is more than Presidential visit, it's chance to honor Heroes who gave ultimate",on-topic,"rt <allcaps> <user> : glad obama comes to baylor today , but this is more than presidential visit , it 's chance to honor heroes who gave ultimate"
8600,'327537014192865280',"Texas Plant Explosion Memorial Focuses On First Responders: President Obama visited Waco, Texas, on Thursday d... http://t.co/K8kk0qmHgu",on-topic,"texas plant explosion memorial focuses on first responders : president obama visited waco , texas , on thursday d . <repeat> <url>"
8601,'324862907261272065',"RT @Jessi_Carder: Very gut wrenching to watch, life can change in a sec.  Live footage from a road nearby the explosion in West, TXh ...",on-topic,"rt <allcaps> <user> : very gut wrenching to watch , life can change in a sec . live footage from a road nearby the explosion in west , tx <allcaps> h . <repeat>"
8602,'324701694791389184',This is beginning to feel like the week when bad news would never end. RT @BreakingNews: Large explosion reported at Texas fertilizer plant,on-topic,this is beginning to feel like the week when bad news would never end . rt <allcaps> <user> : large explosion reported at texas fertilizer plant
8603,'324884408874176512',Please remember to Pray for the people that were affected by the Boston Marathon and by the explosion at the West Texas Fertilizer Plant,on-topic,please remember to pray for the people that were affected by the boston marathon and by the explosion at the west texas fertilizer plant
8607,'324736890748166144',"Holy freakin shit. Fertilizer Plant Explosion Near Waco, Texas: http://t.co/ZuYfqvBo9t",on-topic,"holy freakin shit . fertilizer plant explosion near waco , texas : <url>"
8608,'326726304957349890',"RT @StarJonesEsq: It's never personal...until it is!&gt;Ted Cruz asks for fed aid after TX explosion, but voted against #Sandy aid. http:",on-topic,"rt <allcaps> <user> : it 's never personal . <repeat> until it is ! > ted cruz asks for fed aid after tx <allcaps> explosion , but voted against <hashtag> sandy aid . http :"
8609,'324728150368088064',"RT @BlairMiller9: KWTX-TV in Waco reports 60-70 people killed in Texas from the fire and explosion, sourcing the local EMS director.",on-topic,"rt <allcaps> <user> : kwtx <allcaps> - tv <allcaps> in waco reports <number> <number> people killed in texas from the fire and explosion , sourcing the local ems <allcaps> director ."
8610,'324975836723806209',Heart goes out to the people effected by the explosion in Texas.,on-topic,heart goes out to the people effected by the explosion in texas .
8611,'325311881185226753',"An explosion at a fertilizer plant in West, Texas, destroyed much of the town and killed between 5-15 people.... http://t.co/XHWQscGMCB",on-topic,"an explosion at a fertilizer plant in west , texas , destroyed much of the town and killed between <number> <number> people . <repeat> <url>"
8612,'324757616402264065',RT @lukewilliamsjr: This video is unreal. Praying for the folks out in West Texas -- http://t.co/u5uNwxonNS,on-topic,rt <allcaps> <user> : this video is unreal . praying for the folks out in west texas -- <url>
8614,'324702168210866177',"RT @JammieWF: Huge fertilizer plant explosion rocks West, Texas [photos]http://t.co/5fH2PAgv15",on-topic,"rt <allcaps> <user> : huge fertilizer plant explosion rocks west , texas -LSB- photos -RSB- <url>"
8615,'324749110915764224',"RT @FOX2Health: West Texas city of #Waco told to evacuate its 2,600 residents after fertilizer plant explodes  http://t.co/QFtqdIkSVo",on-topic,rt <allcaps> <user> : west texas city of <hashtag> waco told to evacuate its <number> residents after fertilizer plant explodes <url>
8616,'324726869398274048',"Texas authorities advise West, Texas, residences to leave town immediately following fertilizer plant explosion.",on-topic,"texas authorities advise west , texas , residences to leave town immediately following fertilizer plant explosion ."
8618,'324727663665217536',"God Bless West, TX  ...RT @BrentZwerneman: West, Texas, blast video from KWKT -- not for faint of heart: http://t.co/SuL2El9BRz",on-topic,"god bless west , tx <allcaps> . <repeat> rt <allcaps> <user> : west , texas , blast video from kwkt <allcaps> -- not for faint of heart : <url>"
8619,'324767948084482048',More shocking deaths in America #Westexplosion,on-topic,more shocking deaths in america <hashtag> westexplosion
8621,'326410628707274752',"Brothers, friends, lost in Texas explosion:      http://t.co/HMh3sQXi3N",on-topic,"brothers , friends , lost in texas explosion : <url>"
8624,'324961218215432193',RT @iamed_nc: The #WestTX Explosion Recovery Facebook Page is continually updated with new news and resources for those in the area http ...,on-topic,rt <allcaps> <user> : the <hashtag> westtx <allcaps> explosion recovery facebook page is continually updated with new news and resources for those in the area http . <repeat>
8625,'324754618577997824',That Texas explosion is ridiculous ! 70 people are already reported dead !,on-topic,that texas explosion is ridiculous ! <number> people are already reported dead !
8627,'325116964597022720',"RT @k_martinez95: So Boston bombing, Ricin mailings to the White House, Explosion in Texas, Gunman and possible bomb at MIT. All in one wee",on-topic,"rt <allcaps> <user> : so boston bombing , ricin mailings to the white house , explosion in texas , gunman and possible bomb at mit <allcaps> . all in one wee"
8628,'324864184166793216',"RT @BMS_Chubbs: Explosion hits fertilizer plant north of Waco, Texas. KWTV is reporting 5 dead so far #WACO #BMS http://t.co/Atzdtw8upW",on-topic,"rt <allcaps> <user> : explosion hits fertilizer plant north of waco , texas . kwtv <allcaps> is reporting <number> dead so far <hashtag> waco <allcaps> <allcaps> <hashtag> bms <allcaps> <allcaps> <url>"
8629,'324737291757174784',That explosion in texas video is crazy!,on-topic,that explosion in texas video is crazy !
8630,'324884577330020353',"RT @MRayneTNA: God bless those affected by the explosion in West, TX early this morning. God IS the answer! No one will ever tell me oth ...",on-topic,"rt <allcaps> <user> : god bless those affected by the explosion in west , tx <allcaps> early this morning . god is <allcaps> the answer ! no one will ever tell me oth . <repeat>"
8631,'327546104327585793',"Fathers, Firefighters: Lives Lost In West, Texas: On April 17, an explosion at a fertilizer plant i... http://t.co/QO34mbMgNh #arlington",on-topic,"fathers , firefighters : lives lost in west , texas : on april <number> an explosion at a fertilizer plant i . <repeat> <url> <hashtag> arlington"
8634,'324770338472878080',"RT @al_thunder: CAUGHT ON CAMERA: Fertilizer Plant Explosion Near Waco, Texas  .....holy shit  http://t.co/YFoBSh2zkh",on-topic,"rt <allcaps> <user> : caught <allcaps> on <allcaps> camera <allcaps> : fertilizer plant explosion near waco , texas . <repeat> holy shit <url>"
8635,'324742356169531392',#westtx People as far away as 50 miles away reported feeling what seemed like an earthquake.,on-topic,<hashtag> westtx people as far away as <number> miles away reported feeling what seemed like an earthquake .
8637,'327086000369184768',Beyond the Texas explosion: http://t.co/hmHSF1x3DX Workplace safety angles to explore  from @MelissaPreddy,on-topic,beyond the texas explosion : <url> workplace safety angles to explore from <user>
