,tweet id, tweet, label,tweet_cleaned
6659,'296991305987416064',"Saw this on FB. These horses were trapped by flood waters, many ppl risked their lives to save them #AUSTRALIA #amazing http://t.co/dC5z1S0N",on-topic,"saw this on fb <allcaps> . these horses were trapped by flood waters , many ppl risked their lives to save them <hashtag> australia <allcaps> <allcaps> <hashtag> amazing <url>"
6662,'296396342387949568',Astronaut tweets flood photos from space: A Canadian astronaut has captured images of the Queensland fl... http://t.co/RvSRQmHC ABC News,on-topic,astronaut tweets flood photos from space : a canadian astronaut has captured images of the queensland fl . <repeat> <url> abc <allcaps> news
6663,'296010789649797120',"More sad news from Queensland overnight, a three-year-old boy became the fourth and youngest victim of flood crisis. http://t.co/ti8yNAKA",on-topic,"more sad news from queensland overnight , a three-year-old boy became the fourth and youngest victim of flood crisis . <url>"
6668,'296486352743186432',RT @deirdrekent: Petrol supplies have run out in flood ravaged Bunderberg in Queensland. Fight over food. Brisbane water supply affected ...,on-topic,rt <allcaps> <user> : petrol supplies have run out in flood ravaged bunderberg in queensland . fight over food . brisbane water supply affected . <repeat>
6669,'296186435562774529',Queensland flood insurance claims pour in http://t.co/rK1m9Niv,on-topic,queensland flood insurance claims pour in <url>
6671,'296895018407436288',"Australia - if you aren't being swept away in a flood, you're being burnt alive  while seeking asylum on an island named Christmas. Paradise",on-topic,"australia - if you are n't being swept away in a flood , you 're being burnt alive while seeking asylum on an island named christmas . paradise"
6673,'296438894860333058',It's feared Queensland's flood toll could rise.. as police search for two men missing in the Lockyer Valley. #tennews,on-topic,it 's feared queensland 's flood toll could rise . <repeat> as police search for two men missing in the lockyer valley . <hashtag> tennews
6676,'296146581760143360',Qld residents in flood-affected areas can access free legal information\& advice from Legal Aid Queensland http://t.co/MTLs2Z07 #bigwet,on-topic,qld residents in flood-affected areas can access free legal information \ & advice from legal aid queensland <url> <hashtag> bigwet
6678,'296251167938338816',Two workers still missing in flood zone: 0:26 AM http://t.co/Jv0j2zo4 #australia,on-topic,two workers still missing in flood zone : <number> am <allcaps> <url> <hashtag> australia
6679,'296467905577635841',Stunning Queensland flood pictures taken from space http://t.co/qx6jvnuj,on-topic,stunning queensland flood pictures taken from space <url>
6682,'295764301585739776',"my thoughts with the people in Brisbane and Queensland, coping with the devastating flood crisis..... again.....",on-topic,"my thoughts with the people in brisbane and queensland , coping with the devastating flood crisis . <repeat> again . <repeat>"
6684,'295865835900256258',I hope the Nature will relent for Australia. My heart goes out to people in flood-affected areas. May God help them to get through this.,on-topic,i hope the nature will relent for australia . my heart goes out to people in flood-affected areas . may god help them to get through this .
6689,'296322643806785536',Rescuers help Australia flood victims as waters recede - BBC News http://t.co/IYIqRGuD,on-topic,rescuers help australia flood victims as waters recede - bbc <allcaps> news <url>
6690,'295900721117806592',My thoughts go out to the victims of the fires in Victoria and the flood and cyclone victims in Queensland and the flood victims in NSW,on-topic,my thoughts go out to the victims of the fires in victoria and the flood and cyclone victims in queensland and the flood victims in nsw <allcaps>
6697,'296562788174811138',Queensland&#039;s flood toll rose to six after the bodies of two missing farm workers were found in a swollen cr ...  http://t.co/YQq42SVP,on-topic,queensland & <hashtag> <number> ; s flood toll rose to six after the bodies of two missing farm workers were found in a swollen cr . <repeat> <url>
6700,'297283377676029952',Video: Australia PM visits flood ravaged areas http://t.co/oX8b6vSI,on-topic,video : australia pm <allcaps> visits flood ravaged areas <url>
6703,'296175709439811584',"You just cannot comprehend the anguish these people in the flood areas of Australia are going through, thoughts with all, not really fair",on-topic,"you just can not comprehend the anguish these people in the flood areas of australia are going through , thoughts with all , not really fair"
6704,'296223975158210560',Just caught up on the days news I'm feeling for the flood victims in Queensland,on-topic,just caught up on the days news i 'm feeling for the flood victims in queensland
6705,'295743647268364288',LIVE: Queensland Premier Campbell Newman is giving an update on Queensland flood crisis http://t.co/4DvJcuYX,on-topic,live <allcaps> : queensland premier campbell newman is giving an update on queensland flood crisis <url>
6706,'296049336696074241',"RT @ASNSW: Our thoughts are with all residents of flood affected areas of NSW, Victoria and Queensland today. NSW residents... http://t. ...",on-topic,"rt <allcaps> <user> : our thoughts are with all residents of flood affected areas of nsw <allcaps> , victoria and queensland today . nsw <allcaps> residents . <repeat> <url> . . <repeat>"
6709,'295794601686601728',RT @iam_ahmar: Three dead & dozens plucked from roofs & marooned cars in air rescues in northeastern #Australia as severe #flood ...,on-topic,rt <allcaps> <user> : three dead & dozens plucked from roofs & marooned cars in air rescues in northeastern <hashtag> australia as severe <hashtag> flood . <repeat>
6711,'295741957429403648',In twelve hours our dams have gone from cracked and scary low to busted banks. Love this country! #Australia #heatwave #flood,on-topic,in twelve hours our dams have gone from cracked and scary low to busted banks . love this country ! <hashtag> australia <hashtag> heatwave <hashtag> flood
6712,'296244888121520130',RT @bamradio: http://t.co/QU6DlxfN\Queensland / NSW flood crisis\Submerged car magically appears (00:35)\A car stuns police and... http: ...,on-topic,rt <allcaps> <user> : <url> / nsw <allcaps> flood crisis \ submerged car magically appears -LRB- <number> -RRB- \ a car stuns police and . <repeat> http : . <repeat>
6714,'296186228758413312',Hospital evacuated as Australia hit by heavy flooding (cnn) http://t.co/DlTB6nVJ #Flooding #Flood,on-topic,hospital evacuated as australia hit by heavy flooding -LRB- cnn -RRB- <url> <hashtag> flooding <hashtag> flood
6715,'296078022468055041',"QLD agencies escape flood damage, clients more prepared: While Queensland is in the grip of another flood disast... http://t.co/9liFKglm",on-topic,"qld <allcaps> agencies escape flood damage , clients more prepare <smile> while queensland is in the grip of another flood disast . <repeat> <url>"
6717,'296960226744233984',@BM874 First it was bushfires - now it is floods. Australia is a funny place to live. We are having our 2nd flood this month. We're fine.,on-topic,<user> first it was bushfires - now it is floods . australia is a funny place to live . we are having our <number> nd flood this month . we 're fine .
6719,'296465942433656832',Fifth flood death confirmed in Queensland http://t.co/HAujrrvW #qld,on-topic,fifth flood death confirmed in queensland <url> <hashtag> qld
6720,'296145305051742208',#Queensland counts flood cost as New South Wales braces for river peaks http://t.co/YaaOFRj1 &lt; four deaths confirmed,on-topic,<hashtag> queensland counts flood cost as new south wales braces for river peaks <url> < four deaths confirmed
6722,'295766936485240832',Coming up at 5...Flood crisis…Ten's @DaniIsdale joins us live from Queensland as emergency services battle rising waters.,on-topic,coming up at <number> flood crisisten 's <user> joins us live from queensland as emergency services battle rising waters .
6723,'296946275151142912',Queensland flood damage bill reaches Aus$290m; costs set to rise - Insurance Insight http://t.co/tbcHOic4,on-topic,queensland flood damage bill reaches aus $ <number> m ; costs set to rise - insurance insight <url>
6724,'296878611468783616',BHP donates $1million to QLD flood appeal | Mining Australia: http://t.co/G8bDpXQJ  @DarrenJones00 Says Thankyou BHP From us Queenslanders.,on-topic,bhp <allcaps> donates $ <number> million to qld <allcaps> flood appeal | mining australia : <url> <user> says thankyou bhp <allcaps> from us queenslanders .
6725,'295742070981795841',Tony Abbott says Labor may seek new Queensland flood levy - The Australian http://t.co/OAILGyOK #news,on-topic,tony abbott says labor may seek new queensland flood levy - the australian <url> <hashtag> news
6729,'296632334327881728',Troops lend muscle to Queensland's flood recovery: An Army convoy has arrived in Queensland communities d... http://t.co/sOVwbPkt #water,on-topic,troops lend muscle to queensland 's flood recovery : an army convoy has arrived in queensland communities d . <repeat> <url> <hashtag> water
6730,'295499646128775168',Nine news back in Queensland at 9.30pm for flood update live.  @karlstefanovic in Brisbane tomorrow am,on-topic,nine news back in queensland at <number> pm for flood update live . <user> in brisbane tomorrow am
6732,'295812518146887680',"Rivers in Queensland are at critical flood stage, this graphic shows you just how serious and widespread it is. http://t.co/edXiEbOp",on-topic,"rivers in queensland are at critical flood stage , this graphic shows you just how serious and widespread it is . <url>"
6733,'295676997177311232',Storm stretches rescuers in Queensland: Gympie police have recovered the body of a man swept away in flood waters yesterday.,on-topic,storm stretches rescuers in queenslan <smile> gympie police have recovered the body of a man swept away in flood waters yesterday .
6734,'296324568937799682',Rescuers help Australia flood victims as waters recede - BBC News http://t.co/eKLukSbL #news,on-topic,rescuers help australia flood victims as waters recede - bbc <allcaps> news <url> <hashtag> news
6735,'296367543508160514',We're about to speak to @theqldpremier Campbell Newman about the flood response and recovery effort in Queensland,on-topic,we 're about to speak to <user> campbell newman about the flood response and recovery effort in queensland
6738,'295693565076598784',"Financial relief for flood victims: THE Queensland government has announced financial relief for Moreton Bay, Sunshine Coast, Gympie,...",on-topic,"financial relief for flood victims : the <allcaps> queensland government has announced financial relief for moreton bay , sunshine coast , gympie , . <repeat>"
